"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-10",,,,," 1542",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"20.8",",,X","14.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-11",,,,," 1436",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,"23.0",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-12",,,,," 1430",",,X",,,,,,,"  180","W,,X","  135","W,,X",,,,,,,"23.0",",,X","19.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-13",,,,," 1236",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,"24.2",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-14",,,,," 0718",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"18.3",",,X","15.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-15",,,,," 1754",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"18.3",",,X","14.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-16",,,,," 1954",",,X",,,,,,,"  360","W,,X","  360","W,,X",,,,,,,"27.5",",,X","25.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-17",,,,," 1718",",,X",,,,,,,"  180","W,,X","  135","W,,X",,,,,,,"21.9",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-18",,,,," 1236",",,X",,,,,,,"  315","W,,X","   45","W,,X",,,,,,,"17.2",",,X","13.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-19",,,,," 1542",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"23.0",",,X","19.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-20",,,,," 0030",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,"20.8",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-21",,,,," 1836",",,X",,,,,,,"  315","W,,X","  270","W,,X",,,,,,,"25.3",",,X","21.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-22",,,,," 0718",",,X",,,,,,,"  360","W,,X","  315","W,,X",,,,,,,"27.5",",,X","21.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-23",,,,," 1100",",,X",,,,,,,"   45","W,,X","  135","W,,X",,,,,,,"18.3",",,X","16.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-24",,,,," 1624",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"27.5",",,X","23.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-25",,,,," 1606",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,"31.1",",,X","21.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-26",,,,," 1354",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"21.9",",,X","17.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-27",,,,," 1530",",,X",,,,,,,"   45","W,,X","  180","W,,X",,,,,,,"16.1",",,X","11.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-28",,,,," 1536",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,"23.0",",,X","16.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-29",,,,," 1018",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,"19.5",",,X","15.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-30",,,,," 1536",",,X",,,,,,,"  135","W,,X","  180","W,,X",,,,,,,"15.0",",,X","11.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-07-31",,,,," 1448",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"23.0",",,X","21.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-01",,,,," 1554",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,"35.6",",,X","31.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-02",,,,," 1806",",,X",,,,,,,"  180","W,,X","  225","W,,X",,,,,,,"21.9",",,X","15.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-03",,,,," 1024",",,X",,,,,,,"  225","W,,X","   45","W,,X",,,,,,,"17.2",",,X","15.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-04",,,,," 1800",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"18.3",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-05",,,,," 1354",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,"30.0",",,X","23.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-06",,,,," 1530",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"27.5",",,X","23.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-07",,,,," 1436",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,"35.6",",,X","25.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-08",,,,," 2342",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,"27.5",",,X","21.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-09",,,,," 0000",",,X",,,,,,,"  270","W,,X","  315","W,,X",,,,,,,"19.5",",,X","13.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-10",,,,," 1154",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"26.4",",,X","19.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-11",,,,," 1500",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,"17.2",",,X","14.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-12",,,,," 1430",",,X",,,,,,,"  270","W,,X","  225","W,,X",,,,,,,"24.2",",,X","21.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-13",,,,," 2342",",,X",,,,,,,"  225","W,,X","  180","W,,X",,,,,,,"20.8",",,X","14.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-14",,,,," 0042",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,"21.9",",,X","17.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-15",,,,," 0942",",,X",,,,,,,"  360","W,,X","  315","W,,X",,,,,,,"15.0",",,X","12.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-16",,,,," 1530",",,X",,,,,,,"  135","W,,X","  180","W,,X",,,,,,,"25.3",",,X","19.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-17",,,,," 1336",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,"26.4",",,X","21.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-18",,,,," 1354",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,"19.5",",,X","14.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-19",,,,," 1718",",,X",,,,,,,"  135","W,,X","  180","W,,X",,,,,,,"17.2",",,X","13.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-20",,,,," 1630",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"20.8",",,X","17.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-21",,,,," 1736",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"19.5",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-22",,,,," 1400",",,X",,,,,,,"  225","W,,X","  270","W,,X",,,,,,,"27.5",",,X","19.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-23",,,,," 1730",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,"13.9",",,X","11.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-24",,,,," 2154",",,X",,,,,,,"  360","W,,X","  360","W,,X",,,,,,,"16.1",",,X","14.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-25",,,,," 1648",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"20.8",",,X","16.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-26",,,,," 1606",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"19.5",",,X","16.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-27",,,,," 1342",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"18.3",",,X","15.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-28",,,,," 1412",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"18.3",",,X","15.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-29",,,,," 1400",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"19.5",",,X","16.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-30",,,,," 2354",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"20.8",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-08-31",,,,," 0012",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"21.9",",,X","17.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-01",,,,," 1430",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"16.1",",,X","14.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-02",,,,," 1706",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,"19.5",",,X","15.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-03",,,,," 1412",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,"19.5",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-04",,,,," 0830",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"16.1",",,X","14.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-05",,,,," 2136",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,"21.9",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-06",,,,," 2224",",,X",,,,,,,"  360","W,,X","  360","W,,X",,,,,,,"16.1",",,X","13.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-07",,,,," 0900",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"20.8",",,X","19.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-08",,,,," 1330",",,X",,,,,,,"  135","W,,X","   45","W,,X",,,,,,,"17.2",",,X","14.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-09",,,,," 1042",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,"24.2",",,X","21.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-10",,,,," 2230",",,X",,,,,,,"  315","W,,X","  270","W,,X",,,,,,,"27.5",",,X","17.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-11",,,,," 1354",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"30.0",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-12",,,,," 1224",",,X",,,,,,,"  225","W,,X","  180","W,,X",,,,,,,"16.1",",,X","13.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-13",,,,," 1424",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,"35.6",",,X","23.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-14",,,,," 0942",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,"35.6",",,X","25.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-15",,,,," 0748",",,X",,,,,,,"  360","W,,X","   45","W,,X",,,,,,,"21.9",",,X","17.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-16",,,,," 1336",",,X",,,,,,,"  180","W,,X","   45","W,,X",,,,,,,"20.8",",,X","14.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-17",,,,," 2336",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,"16.1",",,X","12.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-18",,,,," 2354",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,"31.1",",,X","21.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-19",,,,," 0000",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,"30.0",",,X","19.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-20",,,,," 0918",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"32.2",",,X","28.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-21",,,,," 2248",",,X",,,,,,,"   90","W,,X","   90","W,,X",,,,,,,"17.2",",,X","14.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-22",,,,," 0306",",,X",,,,,,,"   90","W,,X","   45","W,,X",,,,,,,"16.1",",,X","13.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-23",,,,," 2230",",,X",,,,,,,"  135","W,,X","   90","W,,X",,,,,,,"16.1",",,X","10.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-24",,,,," 1718",",,X",,,,,,,"   90","W,,X","   45","W,,X",,,,,,,"31.1",",,X","27.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-25",,,,," 0248",",,X",,,,,,,"   90","W,,X","   90","W,,X",,,,,,,"35.6",",,X","29.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-26",,,,," 1424",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"30.0",",,X","23.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-27",,,,," 1048",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,"30.0",",,X","21.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-28",,,,," 2348",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"26.4",",,X","23.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-29",,,,," 1012",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"28.9",",,X","23.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-09-30",,,,," 1830",",,X",,,,,,,"  180","W,,X","  135","W,,X",,,,,,,"20.8",",,X","15.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-01",,,,," 1806",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"34.4",",,X","27.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-02",,,,," 1724",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"24.2",",,X","21.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-03",,,,," 1718",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"28.9",",,X","25.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-04",,,,," 1418",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"25.3",",,X","23.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-05",,,,," 0312",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,"18.3",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-06",,,,," 0706",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,"19.5",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-07",,,,," 0806",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"15.0",",,X","13.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-08",,,,," 1500",",,X",,,,,,,"  135","W,,X","  135","W,,X",,,,,,,"27.5",",,X","21.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-09",,,,," 0730",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"31.1",",,X","23.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-10",,,,," 1436",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"20.8",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-11",,,,," 1536",",,X",,,,,,,"  180","W,,X","  135","W,,X",,,,,,,"20.8",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-12",,,,," 1806",",,X",,,,,,,"  270","W,,X","  315","W,,X",,,,,,,"19.5",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-13",,,,," 2330",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"23.0",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-14",,,,," 1536",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"39.1",",,X","25.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-15",,,,," 0024",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"28.9",",,X","25.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-16",,,,," 1354",",,X",,,,,,,"  180","W,,X","  135","W,,X",,,,,,,"26.4",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-17",,,,," 1542",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,"39.1",",,X","34.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-18",,,,," 0042",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,"21.9",",,X","16.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-19",,,,," 1418",",,X",,,,,,,"  270","W,,X","   90","W,,X",,,,,,,"26.4",",,X","16.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-20",,,,," 1736",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"27.5",",,X","25.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-21",,,,," 1542",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,"17.2",",,X","14.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-22",,,,," 2036",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"20.8",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-23",,,,," 0018",",,X",,,,,,,"  360","W,,X","  360","W,,X",,,,,,,"19.5",",,X","16.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-24",,,,," 1536",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"17.2",",,X","15.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-25",,,,," 1542",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"13.9",",,X","14.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-26",,,,," 1536",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"12.8",",,X","10.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-27",,,,," 1018",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"13.9",",,X","12.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-28",,,,," 2130",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"20.8",",,X","17.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-29",,,,," 1236",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"23.0",",,X","21.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-30",,,,," 0948",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"17.2",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-10-31",,,,," 1300",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"19.5",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-01",,,,," 1218",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"20.8",",,X","19.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-02",,,,," 1330",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"24.2",",,X","21.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-03",,,,," 0806",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"24.2",",,X","21.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-04",,,,," 0754",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"15.0",",,X","14.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-05",,,,," 2012",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"23.0",",,X","21.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-06",,,,," 1236",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"24.2",",,X","21.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-07",,,,," 1554",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"41.4",",,X","36.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-08",,,,," 0936",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"39.1",",,X","34.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-09",,,,," 2030",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"16.1",",,X","8.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-10",,,,," 1724",",,X",,,,,,,"  180","W,,X","  135","W,,X",,,,,,,"30.0",",,X","21.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-11",,,,," 0312",",,X",,,,,,,"  315","W,,X","  270","W,,X",,,,,,,"30.0",",,X","21.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-12",,,,," 0054",",,X",,,,,,,"  270","W,,X","  315","W,,X",,,,,,,"23.0",",,X","17.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-13",,,,," 1830",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"31.1",",,X","28.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-14",,,,," 1348",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"23.0",",,X","17.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-15",,,,," 2100",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"19.5",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-16",,,,," 1436",",,X",,,,,,,"  180","W,,X","  180","W,,X",,,,,,,"18.3",",,X","15.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-17",,,,," 1648",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,"38.0",",,X","28.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-18",,,,," 1336",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,"33.3",",,X","25.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-19",,,,," 1248",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,"28.9",",,X","23.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-20",,,,," 0112",",,X",,,,,,,"  315","W,,X","  270","W,,X",,,,,,,"16.1",",,X","13.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-21",,,,," 1400",",,X",,,,,,,"  225","W,,X","  225","W,,X",,,,,,,"23.0",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-22",,,,," 0536",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"20.8",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-23",,,,," 0918",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"31.1",",,X","25.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-24",,,,," 2248",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"23.0",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-25",,,,," 2136",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"25.3",",,X","23.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-26",,,,," 2348",",,X",,,,,,,"  315","W,,X","  270","W,,X",,,,,,,"39.1",",,X","33.1",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-27",,,,," 0400",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,"44.7",",,X","38.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-28",,,,," 1754",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,"23.0",",,X","17.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-29",,,,," 0418",",,X",,,,,,,"  315","W,,X","  315","W,,X",,,,,,,"13.9",",,X","11.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-11-30",,,,," 2230",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"24.2",",,X","21.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-12-01",,,,," 0136",",,X",,,,,,,"   45","W,,X",,,,,,,,,"32.2",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-12-02",,,,," 1324",",,X",,,,,,,"  270","W,,X","  270","W,,X",,,,,,,"30.0",",,X","21.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-12-03",,,,," 1718",",,X",,,,,,,"  225","W,,X","  270","W,,X",,,,,,,"30.0",",,X","23.0",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-12-04",,,,," 1348",",,X",,,,,,,"  270","W,,X","  315","W,,X",,,,,,,"18.3",",,X","17.9",",,X"
"USW00014732","LAGUARDIA AIRPORT, NY US","1977-12-05",,,,," 1806",",,X",,,,,,,"   45","W,,X","   45","W,,X",,,,,,,"60.8",",,X","53.9",",,X"
